LogID;Log_Bt;Date;Time (UTC);MachineID;FieldID;LatUTM(m);LongUTM(m);Lat(º);Long(º);Speed (m/s);GPS PDOP ;PopSeed(Plant/ha);FertRt(kg/ha);FertWgt(kg);Mean Op Cap(m2/h);Time Operation (h);Area(m2);Row Spacing(m);Holes; seed_germ (%); SeedByM; FertByM; Seed Mode; Fert Mode;Remote Status;Duty Seed; Calc Rot Seed; Real Rot Seed
1;0;25/05/2019;12:04:52;M0;F0;724676.0568;7704372.244;-20.74682567;-42.84217667;0;1.31;0;0;0.1;0;0;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
2;0;25/05/2019;12:04:53;M0;F0;724676.0395;7704372.244;-20.74682567;-42.84217683;0;1.31;0;0;0.1;0;0.00028;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
3;0;25/05/2019;12:04:54;M0;F0;724676.0397;7704372.262;-20.7468255;-42.84217683;0;1.31;0;0;0.1;0;0.00056;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
4;0;25/05/2019;12:04:55;M0;F0;724676.0395;7704372.244;-20.74682567;-42.84217683;0;1.31;0;0;0.1;0;0.00084;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
5;0;25/05/2019;12:04:56;M0;F0;724676.0397;7704372.262;-20.7468255;-42.84217683;0;1.31;0;0;0.1;0;0.00112;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
6;0;25/05/2019;12:04:57;M0;F0;724676.0221;7704372.244;-20.74682567;-42.842177;0;1.31;0;0;0.1;0;0.0014;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
7;0;25/05/2019;12:04:58;M0;F0;724676.0047;7704372.244;-20.74682567;-42.84217717;0;1.31;0;0;0.1;0;0.00168;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
8;0;25/05/2019;12:04:59;M0;F0;724675.9529;7704372.263;-20.7468255;-42.84217767;0;1.31;0;0;0.1;0;0.00196;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
9;0;25/05/2019;12:05:00;M0;F0;724675.9355;7704372.264;-20.7468255;-42.84217783;0;1.31;0;0;0.1;0;0.00224;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
10;0;25/05/2019;12:05:01;M0;F0;724675.9182;7704372.264;-20.7468255;-42.842178;0;1.31;0;0;0.1;0;0.00252;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
11;0;25/05/2019;12:05:02;M0;F0;724675.8835;7704372.264;-20.7468255;-42.84217833;0;1.31;0;0;0.1;0;0.0028;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
12;0;25/05/2019;12:05:03;M0;F0;724675.8835;7704372.264;-20.7468255;-42.84217833;0;1.31;0;0;0.1;0;0.00308;0;0.75;28;90;0;0;OFF;OFF;OFF;0;0;0
13;0;25/05/2019;12:05:04;M0;F0;724675.8837;7704372.283;-20.74682533;-42.84217833;0;1.31;40000;0;0.1;0;0.00336;0;0.75;28;90;0;0;FIX;OFF;OFF;0;0;0
14;0;25/05/2019;12:05:05;M0;F0;724675.8837;7704372.283;-20.74682533;-42.84217833;0;1.31;40000;0;0.1;0;0.00364;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
15;0;25/05/2019;12:05:06;M0;F0;724675.8837;7704372.283;-20.74682533;-42.84217833;0;1.31;40000;0;0.1;0;0.00392;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
16;0;25/05/2019;12:05:07;M0;F0;724675.8835;7704372.264;-20.7468255;-42.84217833;0;1.31;40000;0;0.1;0;0.0042;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
17;0;25/05/2019;12:05:08;M0;F0;724675.9006;7704372.246;-20.74682567;-42.84217817;0;1.31;40000;0;0.1;0;0.00448;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
18;0;25/05/2019;12:05:09;M0;F0;724675.9177;7704372.227;-20.74682583;-42.842178;0;1.31;40000;0;0.1;0;0.00476;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
19;0;25/05/2019;12:05:10;M0;F0;724675.9348;7704372.208;-20.746826;-42.84217783;0;1.31;40000;0;0.1;0;0.00504;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
20;0;25/05/2019;12:05:11;M0;F0;724675.9517;7704372.171;-20.74682633;-42.84217767;0;1.31;40000;0;0.1;0;0.00532;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
21;0;25/05/2019;12:05:12;M0;F0;724675.9688;7704372.152;-20.7468265;-42.8421775;0;1.31;40000;0;0.1;0;0.0056;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
22;0;25/05/2019;12:05:13;M0;F0;724676.0037;7704372.17;-20.74682633;-42.84217717;0;1.31;40000;0;0.1;0;0.00588;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
23;0;25/05/2019;12:05:14;M0;F0;724676.0214;7704372.189;-20.74682617;-42.842177;0;1.31;40000;0;0.1;0;0.00616;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
24;0;25/05/2019;12:05:15;M0;F0;724676.0561;7704372.188;-20.74682617;-42.84217667;0;1.31;40000;0;0.1;0;0.00644;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
25;0;25/05/2019;12:05:16;M0;F0;724676.0734;7704372.188;-20.74682617;-42.8421765;0;1.31;40000;0;0.1;0;0.00672;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
26;0;25/05/2019;12:05:17;M0;F0;724676.1079;7704372.169;-20.74682633;-42.84217617;0;1.31;40000;0;0.1;0;0.007;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
27;0;25/05/2019;12:05:18;M0;F0;724676.16;7704372.168;-20.74682633;-42.84217567;0;1.31;40000;0;0.1;0;0.00728;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
28;0;25/05/2019;12:05:19;M0;F0;724676.1771;7704372.15;-20.7468265;-42.8421755;0;1.31;40000;0;0.1;0;0.00756;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
29;0;25/05/2019;12:05:20;M0;F0;724676.1942;7704372.131;-20.74682667;-42.84217533;0;1.31;40000;0;0.1;0;0.00784;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
30;0;25/05/2019;12:05:21;M0;F0;724676.2111;7704372.094;-20.746827;-42.84217517;0;1.31;40000;0;0.1;0;0.00812;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
31;0;25/05/2019;12:05:22;M0;F0;724676.2108;7704372.075;-20.74682717;-42.84217517;0;1.31;40000;0;0.1;0;0.0084;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
32;0;25/05/2019;12:05:23;M0;F0;724676.2106;7704372.057;-20.74682733;-42.84217517;0;1.31;40000;0;0.1;0;0.00868;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
33;0;25/05/2019;12:05:24;M0;F0;724676.2103;7704372.038;-20.7468275;-42.84217517;0;1.31;40000;0;0.1;0;0.00896;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
34;0;25/05/2019;12:05:25;M0;F0;724676.2277;7704372.038;-20.7468275;-42.842175;0;1.39;40000;0;0.1;0;0.00924;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
35;0;25/05/2019;12:05:26;M0;F0;724676.2969;7704372.019;-20.74682767;-42.84217433;0;1.39;40000;0;0.1;0;0.00952;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
36;0;25/05/2019;12:05:27;M0;F0;724676.3143;7704372.019;-20.74682767;-42.84217417;0;1.39;40000;0;0.1;0;0.0098;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
37;0;25/05/2019;12:05:28;M0;F0;724676.3666;7704372.036;-20.7468275;-42.84217367;0;1.31;40000;0;0.1;0;0.01008;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
38;0;25/05/2019;12:05:29;M0;F0;724676.3671;7704372.073;-20.74682717;-42.84217367;0;1.31;40000;0;0.1;0;0.01036;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
39;0;25/05/2019;12:05:30;M0;F0;724676.3671;7704372.073;-20.74682717;-42.84217367;0;1.31;40000;0;0.1;0;0.01064;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
40;0;25/05/2019;12:05:31;M0;F0;724676.3497;7704372.074;-20.74682717;-42.84217383;0;1.31;40000;0;0.1;0;0.01092;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
41;0;25/05/2019;12:05:32;M0;F0;724676.3321;7704372.055;-20.74682733;-42.842174;0;1.39;40000;0;0.1;0;0.0112;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
42;0;25/05/2019;12:05:33;M0;F0;724676.2788;7704371.964;-20.74682817;-42.8421745;0;1.31;40000;0;0.1;0;0.01148;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
43;0;25/05/2019;12:05:34;M0;F0;724676.2964;7704371.982;-20.746828;-42.84217433;0;1.37;40000;0;0.1;0;0.01176;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
44;0;25/05/2019;12:05:35;M0;F0;724676.314;7704372;-20.74682783;-42.84217417;0;1.31;40000;0;0.1;0;0.01204;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
45;0;25/05/2019;12:05:36;M0;F0;724676.2964;7704371.982;-20.746828;-42.84217433;0;1.31;40000;0;0.1;0;0.01232;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
46;0;25/05/2019;12:05:37;M0;F0;724676.2786;7704371.945;-20.74682833;-42.8421745;0;1.31;40000;0;0.1;0;0.0126;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
47;0;25/05/2019;12:05:38;M0;F0;724676.2957;7704371.927;-20.7468285;-42.84217433;0;1.31;40000;0;0.1;0;0.01288;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
48;0;25/05/2019;12:05:39;M0;F0;724676.3301;7704371.908;-20.74682867;-42.842174;0;1.31;40000;0;0.1;0;0.01316;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
49;0;25/05/2019;12:05:40;M0;F0;724676.3822;7704371.907;-20.74682867;-42.8421735;0;1.31;40000;0;0.1;0;0.01344;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
50;0;25/05/2019;12:05:41;M0;F0;724676.3473;7704371.889;-20.74682883;-42.84217383;0;1.31;40000;0;0.1;0;0.01372;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
51;0;25/05/2019;12:05:42;M0;F0;724676.3296;7704371.871;-20.746829;-42.842174;0;1.31;40000;0;0.1;0;0.014;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
52;0;25/05/2019;12:05:43;M0;F0;724676.2947;7704371.853;-20.74682917;-42.84217433;0;1.31;40000;0;0.1;0;0.01428;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
53;0;25/05/2019;12:05:44;M0;F0;724676.2597;7704371.835;-20.74682933;-42.84217467;0;1.31;40000;0;0.1;0;0.01456;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
54;0;25/05/2019;12:05:45;M0;F0;724676.2247;7704371.817;-20.7468295;-42.842175;0;1.31;40000;0;0.1;0;0.01484;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
55;0;25/05/2019;12:05:46;M0;F0;724676.1898;7704371.799;-20.74682967;-42.84217533;0;1.31;40000;0;0.1;0;0.01512;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
56;0;25/05/2019;12:05:47;M0;F0;724676.1546;7704371.762;-20.74683;-42.84217567;0;1.31;40000;0;0.1;0;0.0154;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
57;0;25/05/2019;12:05:48;M0;F0;724676.1017;7704371.708;-20.7468305;-42.84217617;0.57;1.31;40000;0;0.1;0;0.01568;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
58;0;25/05/2019;12:05:49;M0;F0;724676.1516;7704371.541;-20.746832;-42.84217567;0.71;1.31;40000;0;0.1;0;0.01596;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0.24;0
59;0;25/05/2019;12:05:50;M0;F0;724676.4252;7704371.223;-20.74683483;-42.842173;0.73;1.31;40000;0;0.1;0;0.01624;0;0.75;28;90;3.3;0;FIX;OFF;OFF;41.68933;0.29;0
60;0;25/05/2019;12:05:51;M0;F0;724676.8334;7704370.59;-20.7468405;-42.842169;0.79;1.31;40000;0;0.1;0;0.01652;0;0.75;28;90;3.3;0;FIX;OFF;OFF;43.79387;0.31;0.21
61;0;25/05/2019;12:05:52;M0;F0;724677.2583;7704369.902;-20.74684667;-42.84216483;0.82;1.31;40000;0;0.1;0;0.0168;0;0.75;28;90;3.3;0;FIX;OFF;OFF;45.06364;0.32;0.24
62;0;25/05/2019;12:05:53;M0;F0;724677.8908;7704369.155;-20.74685333;-42.84215867;0.85;1.31;40000;0;0.1;0;0.01708;0;0.75;28;90;3.3;0;FIX;OFF;OFF;46.25841;0.33;0.26
63;0;25/05/2019;12:05:54;M0;F0;724678.4337;7704368.206;-20.74686183;-42.84215333;0.82;1.5;40000;0;0.1;0;0.01736;0;0.75;28;90;3.3;0;FIX;OFF;OFF;46.45341;0.33;0.29
64;0;25/05/2019;12:05:55;M0;F0;724678.9791;7704367.442;-20.74686867;-42.842148;0;1.31;40000;0;0.1;0;0.01764;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0.3
65;0;25/05/2019;12:05:56;M0;F0;724679.1129;7704367.053;-20.74687217;-42.84214667;0;1.31;40000;0;0.1;0;0.01792;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
66;0;25/05/2019;12:05:57;M0;F0;724679.0938;7704366.924;-20.74687333;-42.84214683;0;1.37;40000;0;0.1;0;0.0182;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
67;0;25/05/2019;12:05:58;M0;F0;724679.1101;7704366.85;-20.746874;-42.84214667;0;1.31;40000;0;0.1;0;0.01848;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
68;0;25/05/2019;12:05:59;M0;F0;724679.1089;7704366.758;-20.74687483;-42.84214667;0;1.31;40000;0;0.1;0;0.01876;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
69;0;25/05/2019;12:06:00;M0;F0;724679.1077;7704366.665;-20.74687567;-42.84214667;0;1.31;40000;0;0.1;0;0.01904;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
70;0;25/05/2019;12:06:01;M0;F0;724679.1243;7704366.61;-20.74687617;-42.8421465;0;1.31;40000;0;0.1;0;0.01932;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
71;1;25/05/2019;12:06:02;M0;F0;724679.106;7704366.536;-20.74687683;-42.84214667;0.52;1.31;40000;0;0.1;0;0.0196;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0;0
72;1;25/05/2019;12:06:03;M0;F0;724679.0355;7704366.463;-20.7468775;-42.84214733;0.69;1.31;40000;0;0.1;0;0.01988;0;0.75;28;90;3.3;0;FIX;OFF;OFF;0;0.26;0
73;1;25/05/2019;12:06:04;M0;F0;724679.1866;7704366.074;-20.746881;-42.84214583;0.76;1.31;40000;0;0.1;0;0.02016;0;0.75;28;90;3.3;0;FIX;OFF;OFF;41.68933;0.29;0
74;1;25/05/2019;12:06:05;M0;F0;724679.5423;7704365.404;-20.746887;-42.84214233;0.78;1.31;40000;0;0.1;0;0.02044;0;0.75;28;90;3.3;0;FIX;OFF;OFF;42.8991;0.3;0.2
75;1;25/05/2019;12:06:06;M0;F0;724679.8615;7704364.607;-20.74689417;-42.84213917;0.8;1.31;40000;0;0.1;0;0.02072;0;0.75;28;90;3.3;0;FIX;OFF;OFF;44.09387;0.31;0.29
76;1;25/05/2019;12:06:07;M0;F0;724680.2832;7704363.678;-20.7469025;-42.842135;0.82;1.31;40000;0;0.1;0;0.021;0;0.75;28;90;3.3;0;FIX;OFF;OFF;45.12364;0.32;0.3
77;1;25/05/2019;12:06:08;M0;F0;724680.7247;7704362.934;-20.74690917;-42.84213067;0.85;1.31;40000;0;0.1;0;0.02128;0;0.75;28;90;3.3;0;FIX;OFF;OFF;46.16841;0.33;0.29
78;1;25/05/2019;12:06:09;M0;F0;724681.2007;7704362.171;-20.746916;-42.842126;0.87;1.31;40000;0;0.1;0;0.02156;0;0.75;28;90;3.3;0;FIX;OFF;OFF;46.31841;0.33;0.27
79;1;25/05/2019;12:06:10;M0;F0;724681.7277;7704361.333;-20.7469235;-42.84212083;0.88;1.31;40000;0;0.1;0;0.02184;0;0.75;28;90;3.3;0;FIX;OFF;OFF;47.49818;0.34;0.26
80;1;25/05/2019;12:06:11;M0;F0;724682.2196;7704360.459;-20.74693133;-42.842116;0.89;1.31;40000;0;0.1;0;0.02212;0;0.75;28;90;3.3;0;FIX;OFF;OFF;48.73795;0.35;0.26
81;1;25/05/2019;12:06:12;M0;F0;724682.7794;7704359.473;-20.74694017;-42.8421105;0.91;1.31;40000;0;0.1;0;0.0224;0;0.75;28;90;3.3;0;FIX;OFF;OFF;48.87295;0.35;0.16
82;1;25/05/2019;12:06:13;M0;F0;724683.2693;7704358.451;-20.74694933;-42.84210567;0.92;1.31;40000;0;0.1;0;0.02268;0;0.75;28;90;3.3;0;FIX;OFF;OFF;50.30772;0.36;0.34
83;1;25/05/2019;12:06:14;M0;F0;724683.6027;7704357.413;-20.74695867;-42.84210233;0.92;1.31;40000;0;0.1;0;0.02296;0;0.75;28;90;3.3;0;FIX;OFF;OFF;50.30772;0.36;0.35
84;1;25/05/2019;12:06:15;M0;F0;724683.9202;7704356.486;-20.746967;-42.84209917;0.92;1.31;40000;0;0.1;0;0.02324;0;0.75;28;90;3.3;0;FIX;OFF;OFF;50.30772;0.36;0.36
85;1;25/05/2019;12:06:16;M0;F0;724684.3067;7704355.521;-20.74697567;-42.84209533;0.93;1.31;40000;0;0.1;0;0.02352;0;0.75;28;90;3.3;0;FIX;OFF;OFF;51.27749;0.37;0.36
86;1;25/05/2019;12:06:17;M0;F0;724684.7289;7704354.63;-20.74698367;-42.84209117;0.93;1.31;40000;0;0.1;0;0.0238;0;0.75;28;90;3.3;0;FIX;OFF;OFF;51.27749;0.37;0.36
87;1;25/05/2019;12:06:18;M0;F0;724685.2554;7704353.755;-20.7469915;-42.842086;0.94;1.31;40000;0;0.1;0;0.02408;0;0.75;28;90;3.3;0;FIX;OFF;OFF;51.27749;0.37;0.37
88;1;25/05/2019;12:06:19;M0;F0;724685.7996;7704352.899;-20.74699917;-42.84208067;0.95;1.31;40000;0;0.1;0;0.02436;0;0.75;28;90;3.3;0;FIX;OFF;OFF;51.27749;0.37;0.36
89;1;25/05/2019;12:06:20;M0;F0;724686.2902;7704351.932;-20.74700783;-42.84207583;0.96;1.38;40000;0;0.1;0;0.02464;0;0.75;28;90;3.3;0;FIX;OFF;OFF;51.27749;0.37;0.36
90;1;25/05/2019;12:06:21;M0;F0;724686.798;7704350.947;-20.74701667;-42.84207083;0.97;1.31;40000;0;0.1;0;0.02492;0;0.75;28;90;3.3;0;FIX;OFF;OFF;52.30726;0.38;0.36
91;1;25/05/2019;12:06:22;M0;F0;724687.462;7704349.96;-20.7470255;-42.84206433;0.97;1.31;40000;0;0.1;0;0.0252;0;0.75;28;90;3.3;0;FIX;OFF;OFF;52.36726;0.38;0.36
92;1;25/05/2019;12:06:23;M0;F0;724688.0734;7704348.937;-20.74703467;-42.84205833;0.98;1.38;40000;0;0.1;0;0.02548;0;0.75;28;90;3.3;0;FIX;OFF;OFF;52.39726;0.38;0.37
93;1;25/05/2019;12:06:24;M0;F0;724688.6505;7704347.951;-20.7470435;-42.84205267;0.99;1.31;40000;0;0.1;0;0.02576;0;0.75;28;90;3.3;0;FIX;OFF;OFF;53.39703;0.39;0.37
94;1;25/05/2019;12:06:25;M0;F0;724689.2282;7704347.002;-20.747052;-42.842047;0.99;1.31;40000;0;0.1;0;0.02604;0;0.75;28;90;3.3;0;FIX;OFF;OFF;53.45703;0.39;0.37
95;1;25/05/2019;12:06:26;M0;F0;724689.8594;7704346.163;-20.7470595;-42.84204083;0.99;1.31;40000;0;0.1;0;0.02632;0;0.75;28;90;3.3;0;FIX;OFF;OFF;53.51703;0.39;0.37
96;1;25/05/2019;12:06:27;M0;F0;724690.2471;7704345.29;-20.74706733;-42.842037;0.99;1.31;40000;0;0.1;0;0.0266;0;0.75;28;90;3.3;0;FIX;OFF;OFF;53.57703;0.39;0.37
97;1;25/05/2019;12:06:28;M0;F0;724690.739;7704344.416;-20.74707517;-42.84203217;0.99;1.31;40000;0;0.1;0;0.02688;0;0.75;28;90;3.3;0;FIX;OFF;OFF;53.63703;0.39;0.37
98;1;25/05/2019;12:06:29;M0;F0;724691.2827;7704343.523;-20.74708317;-42.84202683;1;1.38;40000;0;0.1;0;0.02716;0;0.75;28;90;3.3;0;FIX;OFF;OFF;53.69703;0.39;0.37
99;1;25/05/2019;12:06:30;M0;F0;724691.877;7704342.518;-20.74709217;-42.842021;1;1.31;40000;0;0.1;0;0.02744;0;0.75;28;90;3.3;0;FIX;OFF;OFF;53.75703;0.39;0.37
100;1;25/05/2019;12:06:31;M0;F0;724692.4199;7704341.569;-20.74710067;-42.84201567;1;1.31;40000;0;0.1;0;0.02772;0;0.75;28;90;3.3;0;FIX;OFF;OFF;53.81703;0.39;0.37
101;1;25/05/2019;12:06:32;M0;F0;724693.0328;7704340.657;-20.74710883;-42.84200967;1.01;1.31;40000;0;0.1;0;0.028;0;0.75;28;90;3.3;0;FIX;OFF;OFF;54.8618;0.4;0.39
102;1;25/05/2019;12:06:33;M0;F0;724693.5775;7704339.837;-20.74711617;-42.84200433;1.01;1.31;40000;0;0.1;0;0.02828;0;0.75;28;90;3.3;0;FIX;OFF;OFF;54.8618;0.4;0.39
103;1;25/05/2019;12:06:34;M0;F0;724694.1214;7704338.962;-20.747124;-42.841999;1.01;1.31;40000;0;0.1;0;0.02856;0;0.75;28;90;3.3;0;FIX;OFF;OFF;54.8618;0.4;0.39
104;1;25/05/2019;12:06:35;M0;F0;724694.6807;7704337.94;-20.74713317;-42.8419935;1.02;1.31;40000;0;0.1;0;0.02884;0;0.75;28;90;3.3;0;FIX;OFF;OFF;54.8618;0.4;0.4
105;1;25/05/2019;12:06:36;M0;F0;724695.2743;7704336.88;-20.74714267;-42.84198767;1.02;1.31;40000;0;0.1;0;0.02912;0;0.75;28;90;3.3;0;FIX;OFF;OFF;54.8618;0.4;0.4
106;1;25/05/2019;12:06:37;M0;F0;724695.8693;7704335.931;-20.74715117;-42.84198183;1.02;1.31;40000;0;0.1;0;0.0294;0;0.75;28;90;3.3;0;FIX;OFF;OFF;54.8618;0.4;0.4
107;1;25/05/2019;12:06:38;M0;F0;724696.2739;7704335.021;-20.74715933;-42.84197783;1.02;1.31;40000;0;0.1;0;0.02968;0;0.75;28;90;3.3;0;FIX;OFF;OFF;54.8618;0.4;0.4
108;1;25/05/2019;12:06:39;M0;F0;724696.7466;7704334.018;-20.74716833;-42.84197317;1.03;1.31;40000;0;0.1;0;0.02996;0;0.75;28;90;3.3;0;FIX;OFF;OFF;54.8618;0.4;0.4
109;1;25/05/2019;12:06:40;M0;F0;724697.3399;7704332.939;-20.747178;-42.84196733;1.03;1.31;40000;0;0.1;0;0.03024;0;0.75;28;90;3.3;0;FIX;OFF;OFF;54.8618;0.4;0.41
110;1;25/05/2019;12:06:41;M0;F0;724697.9856;7704331.878;-20.7471875;-42.841961;1.04;1.31;40000;0;0.1;0;0.03052;0;0.75;28;90;3.3;0;FIX;OFF;OFF;54.8618;0.4;0.43
111;1;25/05/2019;12:06:42;M0;F0;724698.6153;7704330.929;-20.747196;-42.84195483;1.04;1.31;40000;0;0.1;0;0.0308;0;0.75;28;90;3.3;0;FIX;OFF;OFF;55.77157;0.41;0.43
112;1;25/05/2019;12:06:43;M0;F0;724699.1915;7704329.869;-20.7472055;-42.84194917;1.04;1.31;40000;0;0.1;0;0.03108;0;0.75;28;90;3.3;0;FIX;OFF;OFF;55.74157;0.41;0.41
113;1;25/05/2019;12:06:44;M0;F0;724699.856;7704328.919;-20.747214;-42.84194267;1.04;1.31;40000;0;0.1;0;0.03136;0;0.75;28;90;3.3;0;FIX;OFF;OFF;55.71157;0.41;0.43
114;1;25/05/2019;12:06:45;M0;F0;724700.4346;7704328.043;-20.74722183;-42.841937;1.04;1.31;40000;0;0.1;0;0.03164;0;0.75;28;90;3.3;0;FIX;OFF;OFF;55.68157;0.41;0.4
115;1;25/05/2019;12:06:46;M0;F0;724701.0656;7704327.186;-20.7472295;-42.84193083;1.04;1.31;40000;0;0.1;0;0.03192;0;0.75;28;90;3.3;0;FIX;OFF;OFF;55.68157;0.41;0.4
116;1;25/05/2019;12:06:47;M0;F0;724701.7472;7704326.217;-20.74723817;-42.84192417;1.05;1.31;40000;0;0.1;0;0.0322;0;0.75;28;90;3.3;0;FIX;OFF;OFF;55.68157;0.41;0.4
117;1;25/05/2019;12:06:48;M0;F0;724702.4818;7704325.321;-20.74724617;-42.841917;1.05;1.31;40000;0;0.1;0;0.03248;0;0.75;28;90;3.3;0;FIX;OFF;OFF;55.68157;0.41;0.41
118;1;25/05/2019;12:06:49;M0;F0;724703.0426;7704324.409;-20.74725433;-42.8419115;1.05;1.31;40000;0;0.1;0;0.03276;0;0.75;28;90;3.3;0;FIX;OFF;OFF;55.68157;0.41;0.41
119;1;25/05/2019;12:06:50;M0;F0;724703.5861;7704323.497;-20.7472625;-42.84190617;1.05;1.31;40000;0;0.1;0;0.03304;0;0.75;28;90;3.3;0;FIX;OFF;OFF;55.68157;0.41;0.41
120;1;25/05/2019;12:06:51;M0;F0;724704.2684;7704322.584;-20.74727067;-42.8418995;1.05;1.31;40000;0;0.1;0;0.03332;0;0.75;28;90;3.3;0;FIX;OFF;OFF;55.68157;0.41;0.41
121;1;25/05/2019;12:06:52;M0;F0;724704.8984;7704321.653;-20.747279;-42.84189333;1.05;1.31;40000;0;0.1;0;0.0336;0;0.75;28;90;3.3;0;FIX;OFF;OFF;55.68157;0.41;0.41
122;1;25/05/2019;12:06:53;M0;F0;724705.4061;7704320.668;-20.74728783;-42.84188833;1.06;1.31;40000;0;0.1;0;0.03388;0;0.75;28;90;3.3;0;FIX;OFF;OFF;56.65134;0.42;0.41
123;1;25/05/2019;12:06:54;M0;F0;724705.897;7704319.72;-20.74729633;-42.8418835;1.06;1.31;40000;0;0.1;0;0.03416;0;0.75;28;90;3.3;0;FIX;OFF;OFF;56.65134;0.42;0.41
124;1;25/05/2019;12:06:55;M0;F0;724706.4575;7704318.789;-20.74730467;-42.841878;1.06;1.31;40000;0;0.1;0;0.03444;0;0.75;28;90;3.3;0;FIX;OFF;OFF;56.65134;0.42;0.41
125;1;25/05/2019;12:06:56;M0;F0;724707;7704317.804;-20.7473135;-42.84187267;1.06;1.31;40000;0;0.1;0;0.03472;0;0.75;28;90;3.3;0;FIX;OFF;OFF;56.65134;0.42;0.41
126;1;25/05/2019;12:06:57;M0;F0;724707.7158;7704316.797;-20.7473225;-42.84186567;1.06;1.31;40000;0;0.1;0;0.035;0;0.75;28;90;3.3;0;FIX;OFF;OFF;56.65134;0.42;0.41
127;1;25/05/2019;12:06:58;M0;F0;724708.1714;7704315.813;-20.74733133;-42.84186117;1.06;1.31;40000;0;0.1;0;0.03528;0;0.75;28;90;3.3;0;FIX;OFF;OFF;56.65134;0.42;0.43
