0.8,100
0.81,100
0.8,100
0.8,100
0.8,100
0.8,100
0.8,100
0.74,100
0.88,100
0.79,100
0.8,100
0.7,90
0.7,90
0.71,90
0.71,90
0.71,90
0.77,90
0.7,90
0.7,90
0.72,90
0.7,90
0.71,90
0.71,90
0.74,90
0.71,90
0.73,90
0.63,80
0.63,80
0.58,80
0.61,80
0.61,80
0.62,80
0.61,80
0.59,80
0.61,80
0.62,80
0.59,80
0.61,80
0.6,80
0.6,80
0.6,80
0.54,70
0.54,70
0.53,70
0.53,70
0.54,70
0.53,70
0.53,70
0.52,70
0.53,70
0.52,70
0.57,70
0.53,70
0.41,60
0.44,60
0.44,60
0.43,60
0.44,60
0.44,60
0.44,60
0.44,60
0.45,60
0.44,60
0.35,50
0.35,50
0.35,50
0.36,50
0.34,50
0.45,50
0.35,50
0.35,50
0.34,50
0.34,50
0.34,50
0.35,50
0.35,50
0.36,50
0.36,50
0.34,50
0.27,40
0.25,40
0.25,40
0.25,40
0.25,40
0.25,40
0.25,40
0.25,40
0.34,50
0.33,50
0.34,50
0.35,50
0.35,50
0.34,50
0.42,60
0.42,60
0.43,60
0.42,60
0.42,60
0.54,70
0.52,70
0.53,70
0.53,70
0.53,70
0.52,70
0.52,70
0.53,70
0.53,70
0.63,80
0.63,80
0.51,80
0.63,80
0.64,80
0.63,80
0.65,80
0.65,80
0.65,80
0.73,90
0.73,90
0.63,90
0.72,90
0.72,90
0.77,90
0.72,90
0.72,90
0.81,100
0.8,100
0.8,100
0.72,100
0.88,100
0.8,100
0.8,100
0.81,100
0.79,100
0.79,100
0.8,100
0.8,100
0.85,100
0.85,100
0.8,100
0.81,100
0.81,100
