0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.15
0,0.15
0,0.15
0,0.15
0,0.15
0,0.15
0,0.15
0,0.15
0,0.16
0,0.16
0,0.16
0,0.16
0,0.16
0,0.16
0,0.16
0,0.16
0,0.16
0,0.16
0,0.16
0,0.16
0,0.16
0,0.16
0,0.16
0,0.16
0,0.16
0,0.16
0,0.16
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.26
0,0.26
0,0.26
0,0.26
0,0.26
0,0.26
0,0.26
0,0.26
0,0.26
0,0.26
0,0.27
0,0.27
0,0.27
0,0.27
0,0.27
0,0.27
0,0.27
0,0.27
0,0.27
0,0.28
0,0.28
0,0.28
0,0.28
0,0.28
0,0.28
0,0.28
0,0.28
0,0.28
0,0.28
0,0.28
0,0.28
0,0.28
0,0.28
0,0.28
0,0.28
0,0.28
0,0.28
0,0.28
0,0.27
0,0.27
0,0.27
0,0.27
0,0.27
0,0.27
0,0.27
0,0.27
0,0.37
0,0.37
0,0.37
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.39
0,0.39
0,0.39
0,0.39
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.38
0,0.37
0,0.37
0,0.37
0,0.37
0,0.37
0,0.37
0,0.37
0,0.37
0,0.37
0,0.47
0,0.47
0,0.47
0,0.45
0,0.45
0,0.47
0,0.47
0,0.47
0,0.47
0,0.47
0,0.47
0,0.46
0,0.46
0,0.46
0,0.47
0,0.47
0,0.47
0,0.46
0,0.46
0,0.46
0,0.46
0,0.46
0,0.47
0,0.47
0,0.47
0,0.47
0,0.47
0,0.47
0,0.47
0,0.47
0,0.47
0,0.46
0,0.46
0,0.46
0,0.46
0,0.46
0,0.46
0,0.46
0,0.46
0,0.46
0,0.46
0,0.46
0,0.46
0,0.58
0,0.58
0,0.57
0,0.57
0,0.57
0,0.56
0,0.56
0,0.56
0,0.56
0,0.57
0,0.57
0,0.57
0,0.56
0,0.56
0,0.57
0,0.57
0,0.58
0,0.58
0,0.58
0,0.58
0,0.58
0,0.58
0,0.58
0,0.58
0,0.58
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
